date,metric_name,value,segment,plan,region,domain,description
2025-09-12,Qualitative Impact Tags,325.3507,Enterprise,Enterprise,North America,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-10-12,Qualitative Impact Tags,352.5713,Mid-Market,Enterprise,APAC,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-10-12,Qualitative Impact Tags,430.7592,Enterprise,Enterprise,APAC,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-10-12,Qualitative Impact Tags,436.0402,Enterprise,Enterprise,EMEA,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-11-11,Qualitative Impact Tags,375.6094,SMB,Enterprise,North America,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-11-11,Qualitative Impact Tags,407.9587,SMB,Enterprise,EMEA,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-11-11,Qualitative Impact Tags,453.2485,Enterprise,Pro,APAC,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-12-11,Qualitative Impact Tags,413.31,Mid-Market,Enterprise,North America,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-12-11,Qualitative Impact Tags,431.6484,SMB,Enterprise,North America,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-12-11,Qualitative Impact Tags,473.3575,SMB,Enterprise,APAC,Outcome & Impact (The metric's purpose is to describe initiative-level,Categorizes the non-numeric impacts of initiatives into specific areas such
2025-01-15,"Outcome Value (ROI, Adoption, Performance Metrics)",281.3092,Enterprise,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-01-15,"Outcome Value (ROI, Adoption, Performance Metrics)",307.6278,SMB,Enterprise,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-01-15,"Outcome Value (ROI, Adoption, Performance Metrics)",242.5818,SMB,Pro,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-02-14,"Outcome Value (ROI, Adoption, Performance Metrics)",284.8647,Mid-Market,Pro,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-02-14,"Outcome Value (ROI, Adoption, Performance Metrics)",300.083,Mid-Market,Enterprise,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-02-14,"Outcome Value (ROI, Adoption, Performance Metrics)",337.7021,SMB,Pro,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-03-16,"Outcome Value (ROI, Adoption, Performance Metrics)",309.4599,Mid-Market,Pro,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-03-16,"Outcome Value (ROI, Adoption, Performance Metrics)",324.2394,Mid-Market,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-03-16,"Outcome Value (ROI, Adoption, Performance Metrics)",296.3334,SMB,Enterprise,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-04-15,"Outcome Value (ROI, Adoption, Performance Metrics)",310.5262,SMB,Pro,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-04-15,"Outcome Value (ROI, Adoption, Performance Metrics)",296.334,SMB,Basic,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-04-15,"Outcome Value (ROI, Adoption, Performance Metrics)",308.8917,SMB,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-05-15,"Outcome Value (ROI, Adoption, Performance Metrics)",227.9385,Enterprise,Basic,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-05-15,"Outcome Value (ROI, Adoption, Performance Metrics)",214.7095,Enterprise,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-05-15,"Outcome Value (ROI, Adoption, Performance Metrics)",291.099,Mid-Market,Basic,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-06-14,"Outcome Value (ROI, Adoption, Performance Metrics)",289.0008,Enterprise,Basic,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-06-14,"Outcome Value (ROI, Adoption, Performance Metrics)",259.0118,Mid-Market,Basic,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-06-14,"Outcome Value (ROI, Adoption, Performance Metrics)",297.5748,Mid-Market,Basic,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-07-14,"Outcome Value (ROI, Adoption, Performance Metrics)",272.433,Mid-Market,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-07-14,"Outcome Value (ROI, Adoption, Performance Metrics)",237.8849,Mid-Market,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-07-14,"Outcome Value (ROI, Adoption, Performance Metrics)",245.3748,SMB,Pro,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-08-13,"Outcome Value (ROI, Adoption, Performance Metrics)",305.1531,Enterprise,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-08-13,"Outcome Value (ROI, Adoption, Performance Metrics)",260.8473,Mid-Market,Pro,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-08-13,"Outcome Value (ROI, Adoption, Performance Metrics)",240.7575,SMB,Enterprise,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-09-12,"Outcome Value (ROI, Adoption, Performance Metrics)",259.8005,Enterprise,Pro,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-09-12,"Outcome Value (ROI, Adoption, Performance Metrics)",290.9333,SMB,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-09-12,"Outcome Value (ROI, Adoption, Performance Metrics)",260.3299,Enterprise,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-10-12,"Outcome Value (ROI, Adoption, Performance Metrics)",215.2709,Mid-Market,Pro,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-10-12,"Outcome Value (ROI, Adoption, Performance Metrics)",287.661,SMB,Enterprise,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-10-12,"Outcome Value (ROI, Adoption, Performance Metrics)",280.5937,SMB,Basic,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-11-11,"Outcome Value (ROI, Adoption, Performance Metrics)",252.5908,Mid-Market,Basic,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-11-11,"Outcome Value (ROI, Adoption, Performance Metrics)",238.8448,Enterprise,Pro,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-11-11,"Outcome Value (ROI, Adoption, Performance Metrics)",203.0225,SMB,Pro,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-12-11,"Outcome Value (ROI, Adoption, Performance Metrics)",248.5092,Enterprise,Pro,North America,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-12-11,"Outcome Value (ROI, Adoption, Performance Metrics)",211.3348,SMB,Pro,EMEA,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-12-11,"Outcome Value (ROI, Adoption, Performance Metrics)",193.3623,SMB,Basic,APAC,"Outcome & Impact (The metric's description of measuring ""tangible benefits",Measures the tangible benefits realized.
2025-01-15,Quantified Lift,742.3898,SMB,Pro,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-01-15,Quantified Lift,837.6226,SMB,Enterprise,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-01-15,Quantified Lift,843.8627,Mid-Market,Enterprise,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-02-14,Quantified Lift,665.9308,Mid-Market,Basic,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-02-14,Quantified Lift,767.4525,Mid-Market,Enterprise,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-02-14,Quantified Lift,752.4764,Mid-Market,Basic,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-03-16,Quantified Lift,982.8386,Mid-Market,Basic,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-03-16,Quantified Lift,907.0058,Enterprise,Basic,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-03-16,Quantified Lift,968.3517,Enterprise,Pro,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-04-15,Quantified Lift,1024.3814,SMB,Enterprise,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-04-15,Quantified Lift,1053.0792,SMB,Enterprise,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-04-15,Quantified Lift,858.1819,Mid-Market,Pro,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-05-15,Quantified Lift,924.1504,Enterprise,Enterprise,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-05-15,Quantified Lift,831.3053,Mid-Market,Basic,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-05-15,Quantified Lift,800.6016,SMB,Pro,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-06-14,Quantified Lift,908.9519,Mid-Market,Basic,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-06-14,Quantified Lift,975.6098,SMB,Basic,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-06-14,Quantified Lift,980.7269,SMB,Pro,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-07-14,Quantified Lift,1009.5716,Enterprise,Enterprise,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-07-14,Quantified Lift,1043.6452,Mid-Market,Enterprise,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-07-14,Quantified Lift,880.2321,SMB,Pro,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-08-13,Quantified Lift,662.469,Mid-Market,Pro,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-08-13,Quantified Lift,757.1864,SMB,Basic,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-08-13,Quantified Lift,710.0984,SMB,Enterprise,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-09-12,Quantified Lift,927.1811,Enterprise,Pro,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-09-12,Quantified Lift,906.9101,SMB,Enterprise,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-09-12,Quantified Lift,922.5435,SMB,Basic,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-10-12,Quantified Lift,729.0951,Enterprise,Enterprise,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-10-12,Quantified Lift,907.7426,SMB,Basic,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-10-12,Quantified Lift,740.7652,Enterprise,Enterprise,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-11-11,Quantified Lift,942.3699,Mid-Market,Pro,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-11-11,Quantified Lift,665.6476,Mid-Market,Pro,APAC,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-11-11,Quantified Lift,785.3864,SMB,Pro,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-12-11,Quantified Lift,855.4841,Enterprise,Basic,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-12-11,Quantified Lift,697.7609,Enterprise,Pro,EMEA,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-12-11,Quantified Lift,610.7097,Mid-Market,Pro,North America,"Outcome & Impact [Inferred] (The primary focus of ""Quantified Lift"" is the","This metric measures the tangible increase in value, efficiency, and"
2025-01-15,Narrative Summaries of Outcomes,138.7284,Mid-Market,Basic,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-01-15,Narrative Summaries of Outcomes,158.6763,Enterprise,Enterprise,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-01-15,Narrative Summaries of Outcomes,167.5418,SMB,Pro,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-02-14,Narrative Summaries of Outcomes,161.7251,Mid-Market,Basic,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-02-14,Narrative Summaries of Outcomes,146.8547,Mid-Market,Basic,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-02-14,Narrative Summaries of Outcomes,183.8607,Enterprise,Pro,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-03-16,Narrative Summaries of Outcomes,178.7681,Mid-Market,Enterprise,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-03-16,Narrative Summaries of Outcomes,171.2311,Mid-Market,Basic,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-03-16,Narrative Summaries of Outcomes,186.251,Enterprise,Basic,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-04-15,Narrative Summaries of Outcomes,175.9177,Mid-Market,Pro,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-04-15,Narrative Summaries of Outcomes,185.8399,SMB,Enterprise,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-04-15,Narrative Summaries of Outcomes,154.4576,Enterprise,Pro,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-05-15,Narrative Summaries of Outcomes,161.6215,Enterprise,Pro,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-05-15,Narrative Summaries of Outcomes,126.1384,Mid-Market,Pro,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-05-15,Narrative Summaries of Outcomes,147.8147,SMB,Pro,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-06-14,Narrative Summaries of Outcomes,152.127,Enterprise,Basic,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-06-14,Narrative Summaries of Outcomes,179.3923,SMB,Enterprise,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-06-14,Narrative Summaries of Outcomes,176.6521,Mid-Market,Basic,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-07-14,Narrative Summaries of Outcomes,138.3513,Mid-Market,Basic,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-07-14,Narrative Summaries of Outcomes,197.9378,SMB,Pro,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-07-14,Narrative Summaries of Outcomes,173.2333,SMB,Pro,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-08-13,Narrative Summaries of Outcomes,181.0363,SMB,Pro,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-08-13,Narrative Summaries of Outcomes,170.6885,Enterprise,Pro,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-08-13,Narrative Summaries of Outcomes,177.6735,Enterprise,Enterprise,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-09-12,Narrative Summaries of Outcomes,124.8844,SMB,Pro,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-09-12,Narrative Summaries of Outcomes,159.8189,Enterprise,Enterprise,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-09-12,Narrative Summaries of Outcomes,136.3876,Enterprise,Enterprise,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-10-12,Narrative Summaries of Outcomes,150.3471,Mid-Market,Enterprise,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-10-12,Narrative Summaries of Outcomes,144.5812,Mid-Market,Basic,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-10-12,Narrative Summaries of Outcomes,165.3959,SMB,Enterprise,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-11-11,Narrative Summaries of Outcomes,178.4323,SMB,Basic,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-11-11,Narrative Summaries of Outcomes,172.4261,Mid-Market,Basic,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-11-11,Narrative Summaries of Outcomes,193.1753,Mid-Market,Pro,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-12-11,Narrative Summaries of Outcomes,146.4016,Mid-Market,Pro,North America,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-12-11,Narrative Summaries of Outcomes,152.4517,Enterprise,Basic,APAC,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-12-11,Narrative Summaries of Outcomes,170.3947,Enterprise,Pro,EMEA,"Outcome & Impact (This metric directly deals with assessing strategic,",Provides qualitative context and emotional insight into results.
2025-01-15,Story Engagement Score,491.246,Enterprise,Pro,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-01-15,Story Engagement Score,379.0633,Mid-Market,Basic,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-01-15,Story Engagement Score,459.3129,SMB,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-02-14,Story Engagement Score,401.9311,SMB,Enterprise,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-02-14,Story Engagement Score,550.5904,Mid-Market,Enterprise,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-02-14,Story Engagement Score,500.0,SMB,Basic,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-03-16,Story Engagement Score,430.1921,SMB,Enterprise,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-03-16,Story Engagement Score,404.8702,SMB,Pro,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-03-16,Story Engagement Score,428.341,Mid-Market,Basic,North America,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-04-15,Story Engagement Score,417.3717,Mid-Market,Basic,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-04-15,Story Engagement Score,439.9832,Mid-Market,Enterprise,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-04-15,Story Engagement Score,495.6674,SMB,Basic,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-05-15,Story Engagement Score,331.44,SMB,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-05-15,Story Engagement Score,435.1075,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-05-15,Story Engagement Score,331.9284,Enterprise,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-06-14,Story Engagement Score,471.0178,Enterprise,Pro,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-06-14,Story Engagement Score,449.6579,Mid-Market,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-06-14,Story Engagement Score,462.9939,Enterprise,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-07-14,Story Engagement Score,334.6771,Enterprise,Enterprise,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-07-14,Story Engagement Score,415.9331,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-07-14,Story Engagement Score,319.9056,Enterprise,Enterprise,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-08-13,Story Engagement Score,363.1148,SMB,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-08-13,Story Engagement Score,336.7428,Enterprise,Enterprise,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-08-13,Story Engagement Score,287.5049,Mid-Market,Enterprise,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-09-12,Story Engagement Score,370.6793,Enterprise,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-09-12,Story Engagement Score,333.473,Mid-Market,Enterprise,North America,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-09-12,Story Engagement Score,320.4035,Mid-Market,Basic,North America,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-10-12,Story Engagement Score,285.8886,Mid-Market,Basic,North America,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-10-12,Story Engagement Score,292.2191,Enterprise,Basic,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-10-12,Story Engagement Score,301.1634,SMB,Basic,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-11-11,Story Engagement Score,337.9225,Enterprise,Enterprise,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-11-11,Story Engagement Score,428.7459,Enterprise,Pro,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-11-11,Story Engagement Score,327.9462,SMB,Enterprise,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-12-11,Story Engagement Score,329.9939,Enterprise,Pro,EMEA,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-12-11,Story Engagement Score,405.5632,Mid-Market,Pro,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-12-11,Story Engagement Score,329.6284,Enterprise,Basic,APAC,Outcome & Impact [Inferred] (The score directly evaluates how effectively,"Rating based on clarity, emotion, and strategic resonance."
2025-01-15,Frequency and Richness of Real-World Outcomes,867.0239,Enterprise,Pro,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
